,C1,C2,C3
393,0.6145165521216881,0.38334676825414354,0.0021366796241683883
394,0.9939240556258462,0.005921083885304419,0.00015486048884939005
399,0.6757161194225836,0.0007270321058808856,0.3235568484715355
400,0.027909348297536843,0.6248774827172553,0.3472131689852078
402,0.7965601328953128,0.03492220136877242,0.1685176657359148
408,0.8821869527320342,0.09528592990700707,0.02252711736095862
418,0.9779064215261347,0.022086404734133296,7.173739732016024e-06
423,0.9980590446950061,0.0009754298927922808,0.0009655254122017242
432,0.9463907967157051,0.04030718078064386,0.013302022503651095
435,0.9123897915420666,0.06455649832510534,0.02305371013282804
439,0.5324033341488489,0.4613636149647008,0.006233050886450275
442,0.7622992386744202,0.20377097420084764,0.03392978712473234
448,0.1268122715112777,0.5568326321235008,0.3163550963652216
452,0.9292737908818411,0.040399851980452636,0.030326357137706324
453,0.6246689054768312,0.34962007888770763,0.025711015635461205
454,0.018312553380586672,0.9647985070757227,0.016888939543690765
458,0.1958153862861173,0.6025683224578782,0.20161629125600472
465,0.33535332147535296,0.6643085824374931,0.0003380960871538654
468,0.7508521452770018,0.2418067991418335,0.007341055581164642
478,0.9976974054458123,0.0014114348340050341,0.0008911597201826941
481,0.651884778896835,0.3460646846175307,0.002050536485634307
495,0.899815258666063,0.10011777928580444,6.696204813249152e-05
509,0.9947083733705905,0.005196978328139646,9.464830126995743e-05
514,0.645142598958,0.34405233241658667,0.0108050686254134
519,0.9738930551246165,0.01239058014654591,0.013716364728837634
521,0.9731456834167393,0.026806641360679662,4.7675222580969715e-05
528,0.0035103728905562528,0.10640550005171624,0.8900841270577275
545,0.9993539146297324,0.0002716064206829521,0.0003744789495845941
552,0.7447618242851874,0.23073268927386714,0.024505486440945485
557,0.002541281880322768,0.6666104757785792,0.33084824234109794
565,0.1731475508721495,0.6842367893795528,0.14261565974829768
581,0.38240251324361085,0.5733984694938191,0.044199017262570015
584,0.32478582803624334,0.37343313196320604,0.3017810400005505
588,0.5913565274534651,0.40860495132212105,3.852122441388227e-05
592,0.503339836044445,0.49636786461403687,0.00029229934151813743
596,0.4003246833144128,0.534133441262789,0.0655418754227982
598,0.7649637049608469,0.224049983186249,0.01098631185290413
622,0.5981622720477467,0.39199792206402084,0.009839805888232403
634,0.9529987981189197,3.631511028545833e-05,0.04696488677079486
645,0.8216280191119123,0.1741415107864774,0.004230470101610393
657,0.9921160180019634,0.007711947243139829,0.0001720347548968446
658,0.0037954188503238726,0.665603343709552,0.33060123744012415
671,0.9867939860341834,0.012836330097279627,0.0003696838685369342
678,0.6086687364294707,0.39118333467645633,0.00014792889407289807
683,0.8656545983151697,0.13227405239701803,0.002071349287812229
688,0.17613695442434593,0.491504831867225,0.33235821370842905
701,0.810698119253523,0.05282706467148741,0.13647481607498962
707,0.47451182266121633,0.1287270885832737,0.39676108875551
710,0.9614278781170933,0.036251102259826765,0.002321019623080019
715,0.9449028844452769,0.05164312250458085,0.0034539930501423298
