,pollutant_min,pollutant_max,pollutant_avg
2816,-0.6681635016872358,-0.8185935270414285,-0.7698297492926027
2819,-0.6501348579540093,-0.8501853480163086,-0.7932753357056656
2833,-0.6501348579540093,-0.8422873927725886,-0.7815525424991341
2838,-0.6501348579540093,-0.8580833032600287,-0.7932753357056656
2843,-0.6140775704875562,-0.8343894375288686,-0.7698297492926027
2852,-0.6681635016872358,-0.8580833032600287,-0.7932753357056656
2855,-0.6681635016872358,-0.8659812585037486,-0.8049981289121969
2859,-0.6501348579540093,-0.8501853480163086,-0.7932753357056656
2869,-0.6501348579540093,-0.8422873927725886,-0.7815525424991341
2874,-0.5960489267543296,-0.7948996613102685,-0.7229385764664773
2877,-0.6681635016872358,-0.8501853480163086,-0.7932753357056656
2878,-0.6681635016872358,-0.8422873927725886,-0.7932753357056656
2898,-0.6681635016872358,-0.8580833032600287,-0.7932753357056656
2935,-0.6861921454204623,-0.8738792137474687,-0.8167209221187283
2937,-0.6140775704875562,-0.7712057955791084,-0.7229385764664773
2942,-0.6681635016872358,-0.8343894375288686,-0.7815525424991341
2948,-0.5780202830211032,-0.8106955717977086,-0.7346613696730087
2957,-0.6140775704875562,-0.8027976165539885,-0.74638416287954
2960,-0.6681635016872358,-0.8580833032600287,-0.8049981289121969
2963,-0.6140775704875562,-0.8027976165539885,-0.7346613696730087
2965,-0.6681635016872358,-0.8580833032600287,-0.8049981289121969
2979,-0.6681635016872358,-0.8580833032600287,-0.8049981289121969
2992,-0.6140775704875562,-0.7554098850916684,-0.7229385764664773
2994,-0.6321062142207827,-0.8106955717977086,-0.7698297492926027
2998,-0.6861921454204623,-0.8738792137474687,-0.8167209221187283
3004,-0.5960489267543296,-0.8027976165539885,-0.7346613696730087
3021,-0.6501348579540093,-0.8027976165539885,-0.74638416287954
3023,-0.6681635016872358,-0.7948996613102685,-0.7581069560860714
3025,-0.5239343518214236,-0.7238180641167883,-0.6760474036403518
3027,-0.6861921454204623,-0.8738792137474687,-0.8167209221187283
3031,-0.6681635016872358,-0.8422873927725886,-0.7932753357056656
3034,-0.6501348579540093,-0.8580833032600287,-0.7932753357056656
3040,-0.6681635016872358,-0.8185935270414285,-0.7815525424991341
3051,-0.6140775704875562,-0.8185935270414285,-0.74638416287954
3062,-0.5599916392878767,-0.8185935270414285,-0.7346613696730087
3067,-0.5419629955546501,-0.8027976165539885,-0.7112157832599459
3078,-0.5599916392878767,-0.8106955717977086,-0.7229385764664773
3100,-0.6681635016872358,-0.8580833032600287,-0.8049981289121969
3105,-0.37970520195561136,-0.7159201088730683,-0.7698297492926027
3115,-0.6861921454204623,-0.8738792137474687,-0.8167209221187283
3135,-0.5780202830211032,-0.7948996613102685,-0.7229385764664773
3138,-0.6321062142207827,-0.8185935270414285,-0.7581069560860714
3143,-0.6321062142207827,-0.8264914822851486,-0.7698297492926027
3147,-0.505905708088197,-0.28153257046846725,-0.4533143327162558
3152,-0.6681635016872358,-0.8659812585037486,-0.8049981289121969
3162,-0.6681635016872358,-0.8659812585037486,-0.8049981289121969
3167,-0.6140775704875562,-0.8027976165539885,-0.74638416287954
3170,-0.6681635016872358,-0.8580833032600287,-0.7932753357056656
3174,-0.6140775704875562,-0.8422873927725886,-0.7698297492926027
3175,-0.6321062142207827,-0.8501853480163086,-0.7815525424991341
3183,-0.6861921454204623,-0.8738792137474687,-0.8167209221187283
3190,-0.6501348579540093,-0.8580833032600287,-0.7932753357056656
3202,-0.6501348579540093,-0.8580833032600287,-0.7932753357056656
3206,-0.5599916392878767,-0.8106955717977086,-0.7346613696730087
3215,-0.6681635016872358,-0.8580833032600287,-0.7932753357056656
3230,-0.6681635016872358,-0.8659812585037486,-0.8049981289121969
3234,-0.43379113315529094,-0.6922262431419083,-0.617433437607695
3237,-0.469848420621744,-0.7238180641167883,-0.6408790240207577
3251,-0.6140775704875562,-0.8185935270414285,-0.7581069560860714
3262,-0.6501348579540093,-0.8580833032600287,-0.7932753357056656
3270,-0.505905708088197,-0.7001241983856282,-0.652601817227289
3277,-0.6321062142207827,-0.8422873927725886,-0.7698297492926027
3293,-0.5239343518214236,-0.7712057955791084,-0.6994929900534146
3302,-0.6140775704875562,-0.8343894375288686,-0.7698297492926027
3312,-0.6501348579540093,-0.7080221536293483,-0.7229385764664773
3315,-0.5780202830211032,-0.7001241983856282,-0.652601817227289
16,0.01692496017537217,-0.3842059886368275,-0.2423040549986912
28,-0.14533283342366654,-0.629042601192148,-0.4650371259227872
35,0.8642712156370188,0.1923447441547339,0.4141723645670654
43,-0.5239343518214236,-0.13147142083778687,-0.33608640065094214
47,-0.28956198328947874,0.6662220587779351,-0.18369008896603436
56,-0.3977338456888379,0.05018154976777357,-0.3126408142378794
62,-0.5419629955546501,-0.4157978096117076,-0.4767599191293186
63,-0.3256192707559318,-0.613246690704708,-0.523651091955444
68,-0.6861921454204623,-0.8738792137474687,-0.8167209221187283
69,0.48566969723926184,-0.16306324181266696,0.06248856837112436
70,-0.09124690222398697,0.3503038490291343,0.0038746023384675235
73,0.4676410535060353,-0.17096119705638696,0.07421136157765573
77,-0.21744740835657264,-0.5026753172926278,-0.37125478027053627
79,-0.5239343518214236,-0.4631855410740277,-0.5588194715750381
80,-0.12730418969044002,-0.21834892851870707,-0.16024450255297162
88,-0.2354760520897992,-0.629042601192148,-0.48848271233584994
89,0.01692496017537217,0.3029161175668142,0.3086672257082831
105,-0.5239343518214236,-0.7001241983856282,-0.6643246104338204
109,-0.36167655822238487,-0.43949167534286765,-0.4650371259227872
114,0.7380707095044332,0.2950181623230942,0.5079547102193164
122,0.5217269847057149,0.6662220587779351,1.0472031977197593
127,-0.6681635016872358,-0.8185935270414285,-0.7815525424991341
131,-0.5780202830211032,-0.7396139746042284,-0.7112157832599459
136,-0.505905708088197,-0.7948996613102685,-0.6994929900534146
137,-0.469848420621744,-0.7712057955791084,-0.6643246104338204
145,-0.5599916392878767,-0.7554098850916684,-0.6877701968468832
148,-0.4518197768885175,0.3029161175668142,-0.14852170934644027
160,-0.14533283342366654,-0.613246690704708,-0.4533143327162558
165,-0.1813901208901196,-0.629042601192148,-0.4650371259227872
169,-0.3977338456888379,-0.3052264361996273,-0.33608640065094214
175,-0.2535046958230257,-0.6685323774107482,-0.523651091955444
186,-0.1813901208901196,-0.6369405564358681,-0.4767599191293186
191,-0.505905708088197,-0.7948996613102685,-0.6994929900534146
201,-0.6861921454204623,-0.8738792137474687,-0.8167209221187283
209,-0.12730418969044002,-0.629042601192148,-0.4533143327162558
212,-0.2535046958230257,-0.6448385116795882,-0.4767599191293186
214,-0.5419629955546501,-0.7317160193605083,-0.6877701968468832
220,-0.4878770643549705,-0.7791037508228285,-0.6877701968468832
231,-0.505905708088197,-0.43949167534286765,-0.4767599191293186
240,-0.5960489267543296,-0.8264914822851486,-0.7581069560860714
243,-0.5419629955546501,-0.8027976165539885,-0.7112157832599459
263,0.08903953510827828,0.16865087842357385,0.07421136157765573
264,-0.6140775704875562,0.3108140728105342,-0.12507612293337753
269,-0.5239343518214236,-0.13147142083778687,-0.3595319870640049
284,-0.505905708088197,0.36609975951657436,-0.043016570487657946
288,-0.12730418969044002,-0.605348735460988,-0.44159153950972446
290,0.1070681788415048,-0.020900047425706603,-0.08990774331378341
292,0.07101089137505175,0.1449570126924138,0.06248856837112436
296,-0.36167655822238487,0.650426148290495,-0.23058126179215985
301,-0.4518197768885175,-0.4157978096117076,-0.48848271233584994
315,-0.2354760520897992,-0.3842059886368275,-0.33608640065094214
320,-0.3256192707559318,-0.5342671382675078,-0.4767599191293186
323,-0.21744740835657264,-0.5816548697298279,-0.4298687463031931
336,-0.2354760520897992,-0.597450780217268,-0.4650371259227872
344,-0.1813901208901196,0.07387541549893363,-0.11335332972684616
347,-0.21744740835657264,-0.6448385116795882,-0.5002055055423813
352,-0.3977338456888379,-0.7317160193605083,-0.6057106444011636
364,-0.5960489267543296,-0.6606344221670282,-0.6057106444011636
366,-0.1092755459572135,0.08967132598637366,0.1211025344037812
375,-0.6501348579540093,-0.8580833032600287,-0.7932753357056656
379,-0.3075906270227053,-0.16306324181266696,-0.3243636074444108
381,-0.3977338456888379,0.5398547748784148,-0.12507612293337753
386,-0.6501348579540093,-0.2262468837624271,-0.48848271233584994
388,-0.3977338456888379,-0.028798002669426625,-0.33608640065094214
392,-0.5419629955546501,-0.8106955717977086,-0.7229385764664773
403,-0.43379113315529094,-0.1472673313252269,-0.3243636074444108
406,-0.469848420621744,-0.6211446459484281,-0.5939878511946323
409,-0.3977338456888379,-0.20255301803126705,-0.18369008896603436
412,-0.43379113315529094,-0.7001241983856282,-0.6057106444011636
414,-0.469848420621744,0.0027938183054534533,-0.4298687463031931
426,-0.1633614771568931,-0.605348735460988,-0.44159153950972446
436,-0.6501348579540093,-0.6448385116795882,-0.6408790240207577
444,-0.6861921454204623,-0.8738792137474687,-0.8167209221187283
457,-0.6861921454204623,-0.8738792137474687,-0.8167209221187283
459,-0.07321825849076045,0.38189567000401436,0.2852216392952204
462,-0.4518197768885175,-0.17096119705638696,-0.4767599191293186
467,-0.3436479144891583,0.3108140728105342,-0.12507612293337753
471,-0.3977338456888379,0.3897936252477344,0.07421136157765573
485,-0.36167655822238487,-0.6211446459484281,-0.5353738851619754
488,-0.4157624894220644,-0.28943052571218725,-0.3829775734770676
496,-0.14533283342366654,0.21603860988589396,-0.21885846858562846
505,-0.6861921454204623,-0.8738792137474687,-0.8167209221187283
513,-0.43379113315529094,-0.40789985436798754,-0.4298687463031931
527,-0.12730418969044002,-0.40789985436798754,-0.28919522782481666
530,-0.5419629955546501,-0.8027976165539885,-0.7112157832599459
533,-0.037160971024307404,0.16075292317985385,0.10937974119724983
535,-0.27153333955625225,-0.1393693760815069,-0.4650371259227872
555,0.3774978348399027,0.09756928123009369,0.21488488005603215
561,-0.4518197768885175,-0.03669595791314664,-0.3829775734770676
564,-0.43379113315529094,-0.6448385116795882,-0.6057106444011636
567,-0.5599916392878767,-0.6764303326544682,-0.6408790240207577
575,-0.36167655822238487,-0.39210394388054753,-0.40642315989013034
578,-0.37970520195561136,-0.6843282878981882,-0.5470966783685067
591,-0.14533283342366654,-0.20255301803126705,-0.28919522782481666
593,-0.6861921454204623,-0.8738792137474687,-0.8167209221187283
603,-0.21744740835657264,-0.5263691830237879,-0.41814595309666175
608,-0.6501348579540093,-0.8580833032600287,-0.7932753357056656
619,-0.3436479144891583,-0.3684100781493875,-0.4650371259227872
624,-0.12730418969044002,0.20814065464217396,0.09765694799071847
626,-0.3977338456888379,-0.40789985436798754,-0.394700366683599
638,-0.469848420621744,-0.6922262431419083,-0.6408790240207577
642,-0.3977338456888379,-0.629042601192148,-0.5705422647815696
651,-0.6681635016872358,-0.7554098850916684,-0.7346613696730087
652,-0.6861921454204623,-0.8738792137474687,-0.8167209221187283
656,-0.6861921454204623,-0.8738792137474687,-0.8167209221187283
670,-0.5780202830211032,-0.613246690704708,-0.652601817227289
681,-0.21744740835657264,-0.5500630487549479,-0.4298687463031931
685,-0.6861921454204623,-0.8738792137474687,-0.8167209221187283
687,-0.6861921454204623,-0.8738792137474687,-0.8167209221187283
690,-0.469848420621744,-0.6448385116795882,-0.5822650579881009
692,-0.5239343518214236,-0.8027976165539885,-0.7112157832599459
695,-0.6861921454204623,-0.8738792137474687,-0.8167209221187283
727,-0.05518961475753393,0.1054672364738137,0.1914392936429694
737,-0.3436479144891583,-0.05249186840058668,-0.08990774331378341
741,-0.6321062142207827,-0.6527364669233081,-0.6643246104338204
743,0.16115411004118438,-0.27363461522474725,-0.10163053652031478
746,-0.1813901208901196,-0.028798002669426625,-0.043016570487657946
756,-0.6861921454204623,-0.8738792137474687,-0.8167209221187283
782,-0.2535046958230257,0.2555283861044941,-0.01957098407459521
797,-0.09124690222398697,-0.5579610039986679,-0.3829775734770676
823,-0.3075906270227053,-0.10777755510662682,-0.171967295759503
841,-0.505905708088197,-0.7712057955791084,-0.6877701968468832
848,-0.4157624894220644,-0.7475119298479483,-0.6408790240207577
852,-0.36167655822238487,-0.6606344221670282,-0.5588194715750381
863,-0.6681635016872358,-0.613246690704708,-0.5822650579881009
868,-0.21744740835657264,-0.6448385116795882,-0.5002055055423813
869,-0.3977338456888379,-0.7475119298479483,-0.6291562308142263
871,-0.5780202830211032,-0.7712057955791084,-0.7112157832599459
883,-0.469848420621744,-0.6448385116795882,-0.6408790240207577
893,-0.5239343518214236,-0.7633078403353885,-0.6760474036403518
900,-0.5780202830211032,-0.8185935270414285,-0.7346613696730087
906,0.2693259724405435,0.5082629539035347,0.35555839853440857
923,-0.505905708088197,-0.7475119298479483,-0.6760474036403518
930,-0.43379113315529094,-0.06828777888802672,-0.30091802103134807
932,-0.4157624894220644,0.018589728792893494,-0.054739363694189316
943,-0.4518197768885175,-0.5105732725363478,-0.5470966783685067
952,-0.6501348579540093,-0.7791037508228285,-0.74638416287954
959,-0.4518197768885175,-0.3131243914433473,-0.30091802103134807
963,0.43158376603958226,0.12916110220497376,0.2266076732625635
970,-0.6861921454204623,-0.8738792137474687,-0.8167209221187283
985,-0.3075906270227053,-0.03669595791314664,-0.08990774331378341
991,0.39552647857312917,0.7452016112151353,0.62518264228463
1008,-0.5780202830211032,-0.7475119298479483,-0.6994929900534146
1009,-0.36167655822238487,0.04228359452405355,-0.14852170934644027
1015,0.08903953510827828,0.7452016112151353,0.718964987936881
1019,-0.14533283342366654,-0.39210394388054753,-0.26574964141175395
1023,0.8642712156370188,-0.17096119705638696,0.21488488005603215
1025,-0.37970520195561136,-0.16306324181266696,-0.3126408142378794
1030,-0.5239343518214236,-0.589552824973548,-0.5822650579881009
1037,-0.36167655822238487,-0.7001241983856282,-0.5705422647815696
1045,-0.6861921454204623,-0.8738792137474687,-0.8167209221187283
1049,-0.6861921454204623,-0.8738792137474687,-0.8167209221187283
1056,-0.4878770643549705,-0.43949167534286765,-0.44159153950972446
1078,-0.1633614771568931,-0.589552824973548,-0.44159153950972446
1086,0.08903953510827828,-0.2262468837624271,-0.043016570487657946
1129,-0.2535046958230257,0.0027938183054534533,-0.13679891613990888
1130,-0.3256192707559318,-0.6843282878981882,-0.5588194715750381
1140,-0.1092755459572135,1.021630044745336,0.3321128121213458
1146,-0.37970520195561136,-0.27363461522474725,-0.41814595309666175
1152,-0.09124690222398697,0.23183452037333402,0.21488488005603215
1164,-0.6321062142207827,-0.7870017060665485,-0.74638416287954
1182,-0.5960489267543296,-0.6843282878981882,-0.6643246104338204
1183,-0.5239343518214236,-0.7633078403353885,-0.6877701968468832
1186,-0.3977338456888379,-0.7396139746042284,-0.6291562308142263
1203,-0.3436479144891583,-0.7159201088730683,-0.5939878511946323
1204,0.08903953510827828,-0.21045097327498707,-0.10163053652031478
1211,-0.1092755459572135,-0.06828777888802672,-0.10163053652031478
1214,-0.37970520195561136,-0.11567551035034683,-0.10163053652031478
1219,0.4676410535060353,0.010691773549173472,0.3438356053278772
1225,-0.5599916392878767,-0.8027976165539885,-0.7229385764664773
1227,-0.6321062142207827,-0.8422873927725886,-0.7815525424991341
1234,-0.4157624894220644,-0.4315937200991476,-0.48848271233584994
1240,-0.3256192707559318,-0.44738963058658765,-0.40642315989013034
1242,-0.14533283342366654,-0.24994074949358716,-0.23058126179215985
1244,0.01692496017537217,0.08967132598637366,0.07421136157765573
1252,-0.469848420621744,-0.7791037508228285,-0.6760474036403518
1261,-0.505905708088197,-0.7159201088730683,-0.652601817227289
1269,-0.36167655822238487,-0.7238180641167883,-0.6057106444011636
1275,-0.5780202830211032,-0.7791037508228285,-0.7229385764664773
1283,-0.19941876462334612,-0.12357346559406686,-0.12507612293337753
1286,-0.5780202830211032,-0.7001241983856282,-0.652601817227289
1294,-0.6861921454204623,-0.8738792137474687,-0.8167209221187283
1295,-0.6501348579540093,-0.020900047425706603,-0.37125478027053627
1299,-0.6501348579540093,-0.8580833032600287,-0.7932753357056656
1302,-0.07321825849076045,-0.005104136938266566,-0.043016570487657946
1313,-0.27153333955625225,-0.629042601192148,-0.5119282987489127
1314,-0.5599916392878767,-0.613246690704708,-0.5588194715750381
1317,-0.12730418969044002,0.3029161175668142,-0.12507612293337753
1319,-0.5780202830211032,-0.7080221536293483,-0.6760474036403518
1326,-0.4157624894220644,-0.7238180641167883,-0.617433437607695
1348,0.12509682257473131,-0.48687940680518776,-0.26574964141175395
1350,-0.5599916392878767,-0.5579610039986679,-0.6291562308142263
1367,-0.6861921454204623,-0.8738792137474687,-0.8167209221187283
1391,-0.1813901208901196,-0.32892030193078736,-0.28919522782481666
1393,-0.2535046958230257,-0.32102234668706736,-0.3478091938574735
1396,-0.3977338456888379,-0.5579610039986679,-0.5119282987489127
1424,-0.037160971024307404,-0.03669595791314664,-0.03129377728112658
1427,-0.12730418969044002,-0.19465506278754702,-0.19541288217256572
1434,-0.4157624894220644,-0.21045097327498707,-0.3829775734770676
1436,1.6395028961657592,0.8241811636523355,1.2230450958177297
1444,-0.43379113315529094,-0.7633078403353885,-0.652601817227289
1450,0.034953603908598696,-0.5500630487549479,-0.33608640065094214
1457,-0.5239343518214236,-0.7712057955791084,-0.6877701968468832
1462,-0.505905708088197,-0.573756914486108,-0.6291562308142263
1478,-0.4518197768885175,-0.23414483900614713,-0.4533143327162558
1490,-0.6140775704875562,-0.8343894375288686,-0.7581069560860714
1493,-0.19941876462334612,-0.613246690704708,-0.4650371259227872
1496,-0.12730418969044002,-0.5579610039986679,-0.394700366683599
1497,-0.019132327291080876,-0.5263691830237879,-0.3478091938574735
1499,-0.4878770643549705,-0.6448385116795882,-0.6057106444011636
1505,3.6767396380203565,2.5775272277581793,3.180751561308468
1517,-0.1092755459572135,-0.573756914486108,-0.40642315989013034
1525,-0.3436479144891583,-0.629042601192148,-0.5353738851619754
1546,-0.5960489267543296,-0.7712057955791084,-0.7229385764664773
1552,-0.6501348579540093,-0.7080221536293483,-0.7346613696730087
1557,-0.505905708088197,-0.7870017060665485,-0.6994929900534146
1560,-0.5960489267543296,-0.7870017060665485,-0.7346613696730087
1564,-0.5419629955546501,-0.8027976165539885,-0.7229385764664773
1585,-0.5599916392878767,-0.6448385116795882,-0.6408790240207577
1594,0.07101089137505175,0.31871202805425425,0.3321128121213458
1601,-0.3075906270227053,-0.6922262431419083,-0.5588194715750381
1602,-0.5239343518214236,-0.589552824973548,-0.5939878511946323
1604,-0.4878770643549705,0.03438563928033353,-0.4298687463031931
1611,-0.19941876462334612,0.32660998329797425,0.17971650043643805
1626,-0.12730418969044002,-0.0603898236443067,-0.12507612293337753
1635,-0.6501348579540093,-0.13147142083778687,-0.3478091938574735
1640,0.593841559638621,0.8083852531648954,0.7072421947303495
1643,0.034953603908598696,0.20024269939845393,0.14454812081684393
1647,-0.12730418969044002,0.223936565129614,0.0038746023384675235
1651,-0.6861921454204623,-0.8738792137474687,-0.8167209221187283
1663,-0.1092755459572135,0.28712020707937413,0.13282532761031257
1664,-0.6861921454204623,-0.8738792137474687,-0.8167209221187283
1668,-0.4518197768885175,-0.13147142083778687,-0.3243636074444108
1677,0.034953603908598696,-0.03669595791314664,-0.007848190868063844
1680,0.01692496017537217,0.223936565129614,-0.01957098407459521
1692,-0.28956198328947874,0.5477527301221348,0.4376179509801281
1698,1.3149873089676818,0.9031607160895356,1.2464906822307926
1703,0.14312546630795783,-0.4631855410740277,-0.2540268482052226
1710,-0.43379113315529094,0.03438563928033353,-0.3478091938574735
1721,-0.5960489267543296,-0.3447162124182274,-0.5822650579881009
1730,-0.6140775704875562,-0.7475119298479483,-0.6994929900534146
1734,-0.4518197768885175,-0.21045097327498707,-0.3243636074444108
1740,0.16115411004118438,-0.4315937200991476,-0.21885846858562846
1754,-0.4157624894220644,-0.40789985436798754,-0.4767599191293186
1768,-0.07321825849076045,-0.15516528656894693,-0.043016570487657946
1772,-0.3075906270227053,-0.3842059886368275,-0.3478091938574735
1777,-0.21744740835657264,0.03438563928033353,-0.11335332972684616
1781,-0.3256192707559318,0.4292834014663345,0.3790039849474713
1785,-0.5960489267543296,-0.7001241983856282,-0.6877701968468832
1799,-0.3436479144891583,0.1449570126924138,-0.23058126179215985
1812,-0.3436479144891583,-0.7238180641167883,-0.5939878511946323
1823,-0.505905708088197,-0.613246690704708,-0.5939878511946323
1825,-0.505905708088197,-0.5658589592423879,-0.6408790240207577
1832,-0.5780202830211032,-0.8027976165539885,-0.7229385764664773
1842,-0.6861921454204623,-0.8738792137474687,-0.8167209221187283
1854,-0.5419629955546501,-0.7791037508228285,-0.6994929900534146
1860,-0.469848420621744,-0.7317160193605083,-0.652601817227289
1861,-0.2354760520897992,-0.5500630487549479,-0.4650371259227872
1863,-0.5419629955546501,-0.7791037508228285,-0.6877701968468832
1866,-0.21744740835657264,-0.5342671382675078,-0.4533143327162558
1878,0.25129732870731697,0.1054672364738137,0.0859341547841871
1884,1.4411878151002675,0.6741200140216551,0.9299752656544455
1890,-0.6501348579540093,-0.8580833032600287,-0.7932753357056656
1896,-0.6501348579540093,0.09756928123009369,-0.23058126179215985
1897,0.08903953510827828,-0.28943052571218725,-0.23058126179215985
1903,0.034953603908598696,-0.40000189912426753,-0.2423040549986912
1905,-0.6861921454204623,-0.8738792137474687,-0.8167209221187283
1920,0.16115411004118438,0.223936565129614,0.17971650043643805
1921,-0.5780202830211032,-0.8264914822851486,-0.74638416287954
1930,-0.3075906270227053,-0.4236957648554276,-0.394700366683599
1932,-0.6501348579540093,-0.8501853480163086,-0.7932753357056656
1938,-0.36167655822238487,-0.3842059886368275,-0.4298687463031931
1956,-0.505905708088197,-0.573756914486108,-0.5939878511946323
1965,-0.4157624894220644,-0.3605121229056674,-0.48848271233584994
1970,-0.505905708088197,-0.4236957648554276,-0.5705422647815696
1974,-0.14533283342366654,-0.21045097327498707,-0.12507612293337753
1985,-0.6681635016872358,-0.8343894375288686,-0.7932753357056656
1998,-0.6861921454204623,-0.8738792137474687,-0.8167209221187283
2000,-0.09124690222398697,-0.19465506278754702,-0.16024450255297162
2004,-0.43379113315529094,-0.7001241983856282,-0.617433437607695
2008,-0.12730418969044002,-0.1393693760815069,-0.2071356753790971
2011,-0.037160971024307404,-0.4789814515614677,-0.33608640065094214
2021,-0.5960489267543296,-0.8106955717977086,-0.7346613696730087
2029,-0.3256192707559318,-0.613246690704708,-0.5353738851619754
2032,-0.6501348579540093,-0.8264914822851486,-0.7698297492926027
2034,-0.07321825849076045,0.1923447441547339,0.03904298195806163
2039,-0.6681635016872358,-0.8264914822851486,-0.7815525424991341
2044,0.25129732870731697,-0.16306324181266696,-0.01957098407459521
2046,-0.6861921454204623,-0.8738792137474687,-0.8167209221187283
2047,-0.037160971024307404,-0.3684100781493875,-0.26574964141175395
2053,-0.4518197768885175,-0.4236957648554276,-0.523651091955444
2056,-0.6861921454204623,-0.8738792137474687,-0.8167209221187283
2061,-0.3977338456888379,-0.6211446459484281,-0.5353738851619754
2072,-0.28956198328947874,-0.39210394388054753,-0.4298687463031931
2076,-0.36167655822238487,-0.6527364669233081,-0.5353738851619754
2086,-0.6861921454204623,-0.8738792137474687,-0.8167209221187283
2090,0.629898847105074,0.223936565129614,0.4845091238062536
2095,-0.6861921454204623,-0.8738792137474687,-0.8167209221187283
2098,0.23326868497409048,0.0659774602552136,0.14454812081684393
2100,0.3774978348399027,0.026487684036613512,0.2617760528821576
2103,-0.2354760520897992,0.16865087842357385,0.015597395544998892
2113,-0.28956198328947874,-0.24994074949358716,-0.3243636074444108
2116,-0.505905708088197,-0.7396139746042284,-0.6760474036403518
2120,-0.5239343518214236,-0.7948996613102685,-0.7112157832599459
2127,-0.5780202830211032,-0.8106955717977086,-0.7346613696730087
2133,-0.4878770643549705,-0.7712057955791084,-0.6760474036403518
2137,-0.5599916392878767,-0.7554098850916684,-0.6760474036403518
2139,0.12509682257473131,-0.005104136938266566,0.02732018875153026
2142,-0.43379113315529094,-0.605348735460988,-0.5939878511946323
2145,0.034953603908598696,-0.5500630487549479,-0.3478091938574735
2147,-0.5960489267543296,-0.6606344221670282,-0.652601817227289
2154,-0.5599916392878767,-0.7791037508228285,-0.6994929900534146
2166,-0.1092755459572135,-0.605348735460988,-0.4298687463031931
2167,3.9111120065523015,2.5459354067832995,3.2628111137541875
2171,-0.05518961475753393,-0.21834892851870707,-0.171967295759503
2175,-0.07321825849076045,-0.5263691830237879,-0.3243636074444108
2179,-0.3977338456888379,-0.7396139746042284,-0.617433437607695
2181,-0.28956198328947874,-0.5263691830237879,-0.4767599191293186
2186,-0.37970520195561136,-0.6369405564358681,-0.5588194715750381
2189,-0.505905708088197,-0.7633078403353885,-0.6877701968468832
2192,-0.6321062142207827,-0.6843282878981882,-0.6643246104338204
2193,-0.1633614771568931,-0.49477736204890777,-0.41814595309666175
2203,-0.6321062142207827,-0.7948996613102685,-0.7581069560860714
2204,-0.37970520195561136,-0.4236957648554276,-0.4650371259227872
2217,-0.6681635016872358,-0.8264914822851486,-0.7815525424991341
2221,-0.05518961475753393,0.05018154976777357,0.0038746023384675235
2226,-0.4878770643549705,-0.7712057955791084,-0.6760474036403518
2235,-0.1633614771568931,0.3108140728105342,0.015597395544998892
2238,-0.6140775704875562,-0.8343894375288686,-0.7698297492926027
2252,-0.505905708088197,-0.3131243914433473,-0.5470966783685067
2255,-0.36167655822238487,-0.10777755510662682,-0.26574964141175395
2273,-0.6861921454204623,-0.8738792137474687,-0.8167209221187283
2279,-0.27153333955625225,0.3108140728105342,-0.10163053652031478
2282,-0.2535046958230257,-0.3605121229056674,-0.30091802103134807
2286,-0.28956198328947874,0.5161609091472548,-0.2071356753790971
2293,-0.0011036835578543526,-0.11567551035034683,-0.01957098407459521
2297,-0.5960489267543296,-0.5026753172926278,-0.6291562308142263
2309,0.16115411004118438,0.5793445510970149,0.4493407441866595
2314,-0.43379113315529094,-0.2578387047373072,-0.41814595309666175
2319,-0.1633614771568931,-0.13147142083778687,-0.2774724346182853
2322,-0.6321062142207827,0.3503038490291343,-0.23058126179215985
2324,-0.27153333955625225,-0.44738963058658765,-0.4533143327162558
2340,-0.019132327291080876,-0.5658589592423879,-0.37125478027053627
2359,-0.6861921454204623,-0.8738792137474687,-0.8167209221187283
2370,-0.2535046958230257,0.223936565129614,-0.11335332972684616
2380,-0.5780202830211032,-0.8264914822851486,-0.74638416287954
2388,-0.5239343518214236,-0.589552824973548,-0.6408790240207577
2390,-0.12730418969044002,-0.3131243914433473,-0.2540268482052226
2392,-0.6140775704875562,-0.7396139746042284,-0.7112157832599459
2416,0.05298224764182522,-0.3684100781493875,-0.2071356753790971
2419,-0.21744740835657264,-0.33681825717450736,-0.3478091938574735
2421,-0.4157624894220644,0.09756928123009369,-0.33608640065094214
2423,-0.21744740835657264,-0.08408368937546676,-0.21885846858562846
2431,-0.43379113315529094,0.223936565129614,-0.23058126179215985
2433,-0.28956198328947874,-0.4710834963177477,-0.44159153950972446
2434,-0.4878770643549705,-0.028798002669426625,-0.16024450255297162
2451,-0.1092755459572135,0.12916110220497376,-0.2423040549986912
2454,-0.43379113315529094,-0.13147142083778687,-0.3595319870640049
2459,-0.2535046958230257,-0.17096119705638696,-0.394700366683599
2461,-0.2535046958230257,-0.40789985436798754,-0.44159153950972446
2469,-0.505905708088197,-0.1393693760815069,-0.2540268482052226
2474,0.08903953510827828,0.4687731776849346,0.32039001891481445
2482,-0.5780202830211032,-0.8106955717977086,-0.7346613696730087
2487,-0.6861921454204623,-0.8738792137474687,-0.8167209221187283
2491,-0.6861921454204623,-0.8738792137474687,-0.8167209221187283
2492,-0.5419629955546501,-0.43949167534286765,-0.5705422647815696
2499,1.1347008716354168,0.21603860988589396,0.5665686762519732
2501,-0.5960489267543296,-0.7870017060665485,-0.7346613696730087
2521,-0.1092755459572135,-0.2973284809559073,-0.28919522782481666
