,C1,C2,C3
2065,9.724800423968754e-06,1.6027628504205163e-05,3.2285798506496805e-05
2069,7.4278702284754596e-06,1.72590754437497e-05,2.601114891538343e-05
2073,3.4674961868285725e-06,3.4464320186803153e-06,4.275043051195722e-06
2087,4.276338575602496e-07,4.8182133169492735e-06,7.774370744634906e-06
2094,1.1463846850710288e-05,5.6229194085813576e-05,8.202888752520131e-06
2096,8.006607125190659e-07,1.5046530218885686e-05,4.196048631649732e-05
2106,6.197239344273741e-06,0.0003272204713522368,2.1896819963613052e-05
2110,1.4913581723985215e-05,2.132321529995674e-06,0.0001505709433456484
2121,1.4625806657232511e-05,0.00023318713421939102,0.0006083767525023462
2125,3.666695846160778e-06,3.0109860769996123e-06,4.98865148912173e-07
2126,6.568596842718876e-08,9.291103614160011e-08,1.0651300530338747e-05
2129,2.4648660878715145e-05,0.00044562364937198037,7.169143910896308e-07
2164,0.0002050426464126315,2.191875960663702e-05,4.033376892762907e-06
2169,0.0005848685323174812,0.002093258383444713,6.151284196795556e-05
2173,1.0321730059657174e-05,0.0001590720079185096,3.6706285715263785e-06
2182,1.8900215190922216e-05,0.00011247599065270142,0.0008865454371508051
2187,5.728225009352929e-05,0.00013223252546624767,0.0007505299369134692
2210,1.3654979192529711e-05,0.00023386583937074385,1.71399066735572e-06
2216,5.330716977624082e-05,1.508599930083595e-06,8.81479856293537e-06
2222,3.272654036451084e-05,0.0003324831204726356,5.339716880055361e-07
2224,8.11224241857747e-05,0.00012264319970465063,2.6089660936699057e-06
2229,1.3571159595700041e-08,0.00013472662016680774,9.091843520040861e-06
2232,2.39928009093662e-06,0.0011914895702500193,2.4609664832814887e-05
2237,3.700674193415458e-06,0.0011124207110906315,0.00041856019441885065
2239,0.00010334077441599129,5.540041281227909e-06,0.002613949328201645
2257,4.6402860281412923e-07,2.364391730531365e-06,7.063274080361739e-06
2260,1.1222600610593752e-06,1.6757853316606088e-05,0.00044317740675934084
2266,4.81626197282919e-07,1.6030041017166846e-06,6.959817194219932e-06
2269,9.570757851163335e-06,0.00012746310473492011,6.238643241889569e-06
2271,3.7319392255235633e-07,6.617890879318196e-06,1.4764736385036964e-05
2280,8.406691854105124e-05,1.5767742039442968e-07,4.427933099069587e-05
2289,7.521722543631364e-06,3.5743380319187587e-06,0.00020724611826712682
2294,2.763816276320312e-07,1.4160111426498202e-06,0.000296927116469181
2300,2.6708551245576176e-05,5.6604037319476985e-05,0.001345823242200439
2302,1.52105796417904e-07,1.960845095276397e-05,2.9855509913763445e-08
2305,0.00011089159155817327,2.9509699232754253e-05,1.0998886140728679e-05
2345,1.1795747516785033e-05,8.44392194159053e-05,4.395753526309688e-06
2348,5.116538698696315e-05,3.3091220161241814e-07,1.17390322171945e-10
2351,3.049540115413754e-08,8.324522384762148e-06,5.618489964684842e-06
2353,3.2925804570715114e-06,6.094820357197462e-05,8.987193930849524e-08
2356,1.1895436251705173e-07,7.165241644189345e-05,2.1928446937293484e-05
2358,2.3098757226390157e-05,6.299448746335389e-05,3.692776916850634e-05
2360,2.9178988310304188e-05,5.250854977130295e-05,0.00018053649244996134
2362,1.4207582689836727e-05,2.973646386073071e-05,2.347154748227772e-06
2363,3.0827161706922214e-05,7.710322325478357e-05,2.018441946065912e-06
2371,2.1619008143300674e-05,3.7687091447805654e-05,6.083225581140884e-07
2374,5.073642708733255e-06,0.0006301668743227902,3.085176732804354e-06
2381,0.00014174957135446302,3.855500486537065e-05,2.0072622318259437e-06
2385,6.247411036423909e-06,1.910758679757949e-05,0.00023017272622239608
2402,9.908867025443667e-05,7.079348777386196e-05,9.91986125919797e-06
2404,1.3224529654027657e-05,2.9843691940653834e-05,1.1236239007370182e-06
2417,5.511071010378341e-07,7.5185093719998185e-06,2.8259938193448597e-05
2426,1.0417127765294152e-05,0.00011601447679995682,8.669039341038782e-05
2438,8.44026599332633e-06,4.93532433813601e-05,0.00023202233304991146
2447,7.089558814189057e-05,8.438828547170595e-05,2.7340656044805395e-06
2455,0.00010298769112496621,5.022743698977998e-05,0.0038925830904798873
2467,3.107437427000759e-05,1.1623631145405347e-05,0.0002364446009853092
2475,6.227815972017973e-05,1.8298538714618203e-05,0.0003745400304895448
2480,3.55176088408406e-07,4.512683643865927e-07,9.837220796380946e-05
2494,0.00016808413774130728,4.113152475096543e-05,3.0790494207245865e-06
2500,2.080837442752084e-06,5.338418871306527e-05,0.0002070290052943325
2505,6.645429109993577e-05,0.0001050122435955756,3.9532722037106524e-07
2506,5.1775492268684845e-05,5.141735150681172e-06,4.145775558757069e-05
2508,4.029317317599848e-06,0.00019524631336000135,1.4813649004043406e-05
2513,6.771209063784695e-05,4.440536512622744e-06,3.099232615732265e-06
2516,3.4816085585197336e-05,5.822224488277894e-05,0.00016629225292973053
2518,3.196362357073263e-05,4.55033294509239e-06,0.00043103088556336764
2519,0.00014087778900571054,9.066899178005667e-07,1.2144785831895225e-05
2528,4.258067486277594e-06,7.354869421717559e-05,0.0003304340152215632
2538,2.417629396376596e-06,2.4405784789019145e-07,5.754128233137966e-05
2541,8.052782640090517e-07,5.522910367764799e-05,1.7718086078903556e-06
2544,2.0493107704036696e-06,4.8905705314878686e-05,4.946222503810592e-08
2561,1.5569104159623526e-05,5.499478528567525e-05,0.0001715089144494219
2563,8.489267737524486e-06,5.3379195712784085e-05,7.716512687595578e-05
2567,3.717255804163606e-10,9.066143829706725e-05,9.067930467194978e-06
2591,3.5267785636284117e-05,9.712357410233345e-05,8.110920746784277e-06
2608,3.064905858832381e-05,0.00019429894561565907,0.00014094125250753014
2614,1.2994309548548137e-05,0.00021811248315761395,4.6587473343962154e-08
2620,4.50837824343652e-05,6.003077502636428e-06,7.694472774003197e-05
2630,4.864955633147246e-05,0.000186920776855591,1.5247857269376628e-06
2632,7.146782492770137e-05,1.3868972246415336e-05,1.728131427692199e-05
2638,7.012652035866515e-05,4.8906922086717794e-06,1.4679670841896726e-05
2645,5.122916548856305e-09,1.676404925800485e-05,0.0003206450967536703
2648,7.217494725744027e-05,4.801798361426976e-05,4.136068116837022e-05
2665,5.67201559013859e-06,6.0384312487353406e-05,1.185039679947098e-05
2670,2.3572235755032257e-05,1.4977211477935047e-05,6.651544698106996e-05
2674,2.2495981994508686e-05,4.783892398169645e-07,1.0022199229333914e-05
2688,0.00013094943783782743,1.1213967601040135e-10,2.467809045121282e-05
2691,1.7104604793725332e-05,6.27008931505866e-05,5.81196224820698e-06
2699,3.430526469646208e-05,0.0002496817515775362,3.9205169486279755e-05
2703,4.2495564473828525e-05,7.527501259753827e-05,1.9069903533170374e-07
2705,1.948370038671812e-06,5.777708367655818e-05,8.206068868737792e-05
2707,1.6978604127614802e-05,7.758616982965752e-05,1.5105349479841261e-05
2712,4.059959471701808e-07,1.1119773378642256e-05,1.3937939580888286e-06
2719,1.6123704074055935e-05,0.0004983151144164178,1.602818101763416e-05
2721,2.211279162825866e-06,2.89788556782668e-06,6.212955672632423e-06
2723,1.2269887708789227e-05,5.328735100520975e-07,1.7229612421571304e-05
2739,3.0080558907500508e-05,0.00020889901439928924,0.0004734771694796585
