,C1,C2,C3
2237,0.18452461185497637,-0.8627069849580935,0.18424995852396545
2239,0.9751012890194809,-0.06088149127045034,0.4604442129830522
2257,0.06534107125319069,-0.039773013463389094,0.02393489166657378
2260,0.1016156567647465,-0.10588586131777203,-0.18959079282703922
2266,-0.06656852367734947,-0.032748853328194286,-0.023758955989708307
2269,-0.2967474794911472,-0.29202566914510886,0.022494353318203403
2271,-0.058597779068536485,-0.06654088646818139,-0.03460519377133436
2280,-0.8794809544075408,0.010271019044444545,0.05992788656913104
2289,-0.26307072966794054,-0.048901996748065744,-0.129649736730332
2294,0.050427618629684555,-0.030779539416145803,-0.15518629587830732
2300,-0.49572296688385653,-0.19460432393085383,-0.3303866184244781
2302,-0.037409918052535816,-0.1145382186428154,0.0015561113961886023
2305,-1.0100972366898888,0.1405112744595525,-0.029867769419801675
2345,-0.3294402119753874,-0.23768451372405944,-0.01888187435233233
2348,-0.686123044936073,-0.014879391533911223,9.757635346305519e-05
2351,-0.016750626308821487,-0.07462914121933932,0.021347068392558306
2353,-0.17405322423179403,-0.2019339014354358,0.0026998553298805657
2356,-0.03308293728467973,-0.2189496231464088,0.042172793937557324
2358,-0.46100770273351344,-0.2052957953666149,0.05472741976852031
2360,-0.518142229734408,-0.18743202323919328,-0.12100712341819647
2362,-0.36155466618359405,0.14105011439537307,-0.013797464920690531
2363,-0.5325748392535169,-0.22712505646315487,-0.012794890343136758
2371,-0.44599681493837107,0.15879071055572974,-0.007024176204361838
2374,-0.21605972297678655,-0.6493166904508056,-0.01581861515740282
2381,-1.1420227403430587,0.16060873537038242,0.012759407073512067
2385,0.2397529253378213,0.11306591505824683,0.13663292559057827
2402,-0.9548296022825551,0.21763334438945198,0.028364898627568545
2404,-0.3488220997935393,-0.14130419509198722,0.009546384468243178
2417,-0.07120850666716685,-0.07092423401033982,0.04787557914222798
2426,-0.3095906742806614,-0.27860241343948233,-0.0838520961530026
2438,-0.27867110613108154,-0.18171326455754097,-0.13718080007985112
2447,-0.8076505246693232,-0.2376128169697698,-0.014891309923541197
2455,0.9734340547536153,-0.18331554322134316,0.5618849278377599
2467,-0.534706016483221,-0.08818600960677865,-0.13848193956805988
2475,0.7569753895815744,-0.11064632298360721,0.1742920417558086
2480,-0.057165727488361205,-0.017375856681722767,0.08932327673882111
2494,-1.2435900539821234,0.16588846400083468,0.015802899078109948
2500,-0.13836713597030764,0.18898838113474983,-0.12958180779622777
2505,-0.7819435280370005,0.2650627808789596,-0.005662481500544589
2506,-0.6902016497904157,0.05865210894626226,0.057987092047266806
2508,-0.19254383155195107,0.3614266750807585,-0.034662466420671355
2513,-0.7893088752551852,0.05450627513044223,-0.01585460854611315
2516,-0.5659835975278447,-0.19736641593533474,-0.11613535326875021
2518,-0.5423028394743605,-0.05517601979581199,-0.1869746083084908
2519,-1.1385055136241908,-0.024629646272110017,-0.031385089182159154
2528,0.19793388311063,-0.2218279494657836,0.16370834218721936
2538,0.14914501375415098,-0.012778361495670326,0.06831533538672548
2541,-0.08607694861759047,-0.1922262877022208,0.011987726898190746
2544,0.13731493825405605,0.18088749506455948,0.0020029276468880655
2561,0.3784823980737011,0.1918180787336154,0.11794289558096555
2563,-0.2794788773442116,0.18897954292695837,0.07911138250292084
2567,-0.0018493754952094244,0.24628620323297068,0.027119553027309756
2591,-0.5696432700914313,-0.25491248652330595,0.0256485912038404
2608,-0.5310341421097404,-0.36054875751836074,-0.10691718113052087
2614,-0.34577252295124566,-0.3820049956511289,0.0019438511926666965
2620,-0.6440566182132974,0.06337467665500013,-0.07899832269791152
2630,-0.6690418993069388,0.35363689604681664,0.011120718454255957
2632,-0.8109034667520479,-0.09632764012633241,0.037438360417706686
2638,-0.8032579261750903,0.05720236004749488,-0.03450536260074402
2645,0.00686550543621495,-0.10590543428897548,0.16126522926129522
2648,-0.8149052434880485,-0.17923826893655334,0.05791916311316253
2665,-0.22844548686376245,0.20099758729442177,-0.03100236913902133
